/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0083.wav,73544,double
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0084.wav,75396,down
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0085.wav,79102,fee
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0086.wav,61808,glow
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0087.wav,84660,form
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0088.wav,64278,warm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0089.wav,86514,rave
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0090.wav,72926,warm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0091.wav,77866,sip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0092.wav,372480,twice each day he plays skillfully and with zest upon our small organ
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0093.wav,63044,dug
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0094.wav,77866,storm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0095.wav,57484,meat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0096.wav,95160,swore
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0097.wav,59304,up
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0099.wav,130238,dark
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0100.wav,90732,rake
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0101.wav,64692,race
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0102.wav,98814,air
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0103.wav,167950,i can read
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0104.wav,68284,air
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0105.wav,91630,jacket
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0107.wav,85344,rage
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0108.wav,75468,hair
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0109.wav,75468,bug
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0110.wav,74570,for
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0111.wav,91630,goat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0112.wav,104198,jagged
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0113.wav,85344,corn
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0114.wav,83550,spark
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0116.wav,92526,feed
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0117.wav,277492,the quick brown fox jumps over the lazy dog
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0119.wav,54816,two
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0120.wav,75466,trade
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0121.wav,205662,you wished to know all about my grandfather
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0122.wav,83548,trace
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0123.wav,88038,cycle
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0124.wav,87140,error
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0125.wav,67386,of
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0126.wav,163462,i just try to do my best
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0127.wav,214640,both figures would go higher in later years
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0128.wav,131136,menu
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0129.wav,95220,side
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0130.wav,201172,i tried to tell people in the community
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0131.wav,84446,sigh
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0132.wav,97914,loop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0133.wav,79958,here
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0134.wav,85344,area
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0136.wav,85344,hear
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0138.wav,68284,ate
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0139.wav,92526,write
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0140.wav,88934,hate
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0141.wav,128444,this was easy for us
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0142.wav,85344,whoop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0143.wav,80854,no
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0144.wav,77262,drop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0145.wav,79058,droop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0146.wav,70978,slip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0147.wav,97016,sway
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0148.wav,72772,shout
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0149.wav,62000,shoot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0151.wav,55372,fruit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0154.wav,246578,the islands are sparsely populated
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0155.wav,69204,knot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0156.wav,78154,pot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0157.wav,86290,boot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0158.wav,81408,three
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0159.wav,49676,play
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0160.wav,87918,sprinkle
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0161.wav,62694,mut
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0162.wav,80594,were
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0164.wav,78154,dot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0165.wav,67576,suit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0166.wav,70832,single
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0167.wav,78966,pad
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0169.wav,222168,all the big baseball players get traded
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0170.wav,73272,pay
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0171.wav,78966,cheer
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0172.wav,208336,i can play this weekend
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0173.wav,144058,i feel i can play this weekend
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0174.wav,159518,they carried me off on the stretcher
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0175.wav,74086,write
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0177.wav,62696,witch
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0178.wav,70018,shear
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0179.wav,78154,near
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0180.wav,65948,steer
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0181.wav,75712,bad
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0182.wav,83036,galore
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0183.wav,209964,bright sunshine shimmers on the ocean
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0184.wav,157892,we gathered shells on the beach
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0185.wav,161144,he will allow a rare lie
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0186.wav,83850,charlie
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0187.wav,82222,wish
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0188.wav,78154,ate
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0189.wav,73272,light
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0190.wav,83850,knew
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0191.wav,83848,tie
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0192.wav,66762,through
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0193.wav,43982,though
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0195.wav,80594,floor
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0196.wav,177418,their house is grey and white
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0197.wav,232746,nothing is as offensive as ignorance
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0198.wav,220542,nothing is as offensive as innocence
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0199.wav,96054,slay
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0200.wav,87104,snoop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0201.wav,83036,sigh
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0202.wav,86290,rocks
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0203.wav,135108,she is thinner than i am
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0204.wav,73272,urgent
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0205.wav,68390,jungle
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0206.wav,52930,bear
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0207.wav,58626,suit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0208.wav,145686,just one side got wet
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0209.wav,78966,pile
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0211.wav,78966,forward
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0212.wav,71646,four
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0213.wav,73500,peer
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0214.wav,77032,delta
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0215.wav,166026,i looked up and noticed two old men
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0216.wav,64318,slip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0217.wav,143424,i was conscious all the time
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0218.wav,95394,prior
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0219.wav,77030,tile
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0220.wav,70676,fear
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0221.wav,64318,back
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0222.wav,263496,one validated acts of school districts
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0223.wav,82682,mere
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0224.wav,65730,fate
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0225.wav,67848,bat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0226.wav,248662,mother sews yellow gingham aprons
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0227.wav,79856,much
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0228.wav,75618,know
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0230.wav,48778,rock
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0231.wav,67848,rock
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0232.wav,213348,jane may earn more money by working hard
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0233.wav,88332,sigh
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0234.wav,55136,troop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0235.wav,83388,root
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0236.wav,164612,i scrubbed the floors thoroughly
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0237.wav,86212,thigh
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0238.wav,206992,the train approached the depot slowly
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0239.wav,74912,deer
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M02/wav_headMic/0240.wav,93276,explore
